url_length,dot_count,hyphen_count,has_at,uses_https,digit_count,special_char_count,keyword_count,has_ip,is_shortened,domain_length,domain_dot_count,subdomain_count,path_length,query_length,query_parameter_count,suspicious_tld,domain_letter_count,digit_ratio,vowel_count,consonant_count,unique_char_count,domain_entropy,label
73,5,1,0,1,6,8,0,0,0,15,2,1,50,0,0,0,13,0.4,5,8,9,2.9735572622751856,1
70,4,4,0,1,4,3,0,0,0,62,4,3,0,0,0,0,50,0.06451612903225806,17,33,25,4.251231650298587,1
42,3,0,0,1,0,4,0,0,0,33,3,2,1,0,0,0,30,0.0,13,17,16,3.76062054430996,1
24,2,0,0,1,4,4,0,0,0,15,2,1,1,0,0,0,9,0.26666666666666666,2,7,13,3.6402239289418516,1
73,5,1,0,1,5,6,0,0,0,17,2,1,48,0,0,0,15,0.29411764705882354,5,10,12,3.4548223999466066,1
26,1,0,0,1,0,4,0,0,0,10,1,0,8,0,0,0,9,0.0,2,7,9,3.121928094887362,1
36,2,0,0,1,0,4,0,0,0,27,2,1,1,0,0,0,25,0.0,12,13,16,3.810081020521731,1
23,1,0,0,1,4,4,0,0,0,10,1,0,5,0,0,0,9,0.4,2,7,9,3.121928094887362,1
50,5,0,0,0,3,4,0,0,0,39,2,1,4,0,0,0,34,0.07692307692307693,12,22,18,4.006573937300012,1
73,5,1,0,1,7,7,0,0,0,15,2,1,50,0,0,0,13,0.4666666666666667,5,8,9,2.9735572622751856,1
23,1,0,0,1,1,4,0,0,1,4,1,0,11,0,0,0,3,0.25,1,2,4,2.0,1
27,1,0,0,1,0,4,0,0,0,10,1,0,9,0,0,0,9,0.0,2,7,9,3.121928094887362,1
58,5,3,0,1,0,6,0,0,0,33,2,1,17,0,0,0,28,0.0,12,16,16,3.8539634370813545,1
41,2,0,0,1,0,4,0,0,0,32,2,1,1,0,0,0,30,0.0,11,19,14,3.5931390622295662,1
54,6,0,0,1,3,5,0,0,0,21,3,2,25,0,0,0,18,0.14285714285714285,7,11,14,3.594465636961452,1
41,2,1,0,1,2,4,0,0,0,32,2,1,1,0,0,0,27,0.0625,13,14,19,4.054229296672174,1
73,5,1,0,1,4,7,0,0,0,15,2,1,50,0,0,0,13,0.26666666666666666,5,8,9,2.9735572622751856,1
40,3,0,0,0,11,7,0,0,0,25,3,2,1,6,1,0,13,0.44,5,8,17,3.943465189601646,1
37,3,0,0,0,10,6,0,0,0,25,3,2,1,3,1,0,13,0.4,5,8,17,3.943465189601646,1
18,1,0,0,1,1,4,0,0,0,4,1,0,6,0,0,0,3,0.25,0,3,4,2.0,1
36,2,0,0,0,12,4,0,0,0,28,2,1,1,0,0,0,14,0.42857142857142855,5,9,15,3.7264741182543757,1
43,2,0,0,1,0,6,0,0,0,16,2,1,19,0,0,0,14,0.0,6,8,10,3.202819531114783,1
54,6,0,0,1,2,5,0,0,0,21,3,2,25,0,0,0,18,0.09523809523809523,7,11,14,3.594465636961452,1
54,6,0,0,1,1,5,0,0,0,21,3,2,25,0,0,0,18,0.047619047619047616,7,11,14,3.594465636961452,1
27,2,1,0,1,2,4,0,0,0,18,2,1,1,0,0,0,13,0.1111111111111111,4,9,12,3.3921472236645345,1
35,2,1,0,1,2,4,0,0,0,26,2,1,1,0,0,0,21,0.07692307692307693,8,13,17,3.9021748142117274,1
43,2,2,0,1,9,4,0,0,0,34,2,1,1,0,0,0,21,0.2647058823529412,7,14,20,4.1973257087065035,1
54,5,2,0,1,9,4,0,0,0,42,2,1,4,0,0,0,29,0.21428571428571427,11,18,23,4.338396886909941,1
26,2,0,0,1,0,4,0,0,0,17,2,1,1,0,0,0,15,0.0,3,12,15,3.8521687236032816,1
34,2,0,0,1,0,4,0,0,0,25,2,1,1,0,0,0,23,0.0,7,16,19,4.163856189774724,1
54,6,0,0,1,1,5,0,0,0,21,3,2,25,0,0,0,18,0.047619047619047616,7,11,14,3.594465636961452,1
24,2,1,0,1,0,3,0,0,0,16,2,1,0,0,0,0,13,0.0,4,9,11,3.327819531114783,1
32,2,1,0,1,0,3,0,0,0,24,2,1,0,0,0,0,21,0.0,8,13,15,3.772055208874201,1
28,2,1,0,1,0,4,0,0,0,19,2,1,1,0,0,0,16,0.0,6,10,13,3.5368867237421666,1
36,2,1,0,1,0,4,0,0,0,27,2,1,1,0,0,0,24,0.0,10,14,15,3.736006946447657,1
25,2,0,0,1,0,4,0,0,0,16,2,1,1,0,0,0,14,0.0,4,10,11,3.375,1
33,2,0,0,1,0,4,0,0,0,24,2,1,1,0,0,0,22,0.0,8,14,15,3.772055208874201,1
26,2,0,0,1,0,4,0,0,0,17,2,1,1,0,0,0,15,0.0,5,10,12,3.4992275471326932,1
34,2,0,0,1,0,4,0,0,0,25,2,1,1,0,0,0,23,0.0,9,14,16,3.8634651896016465,1
24,2,0,0,1,0,4,0,0,0,15,2,1,1,0,0,0,13,0.0,6,7,10,3.189898095464288,1
32,2,0,0,1,0,4,0,0,0,23,2,1,1,0,0,0,21,0.0,10,11,14,3.6424896731661267,1
26,2,1,0,1,4,4,0,0,0,17,2,1,1,0,0,0,10,0.23529411764705882,3,7,14,3.734521664779752,1
34,2,1,0,1,4,4,0,0,0,25,2,1,1,0,0,0,18,0.16,7,11,19,4.163856189774724,1
73,6,0,0,1,5,5,0,0,0,23,3,2,42,0,0,0,20,0.21739130434782608,7,13,15,3.7950885863977324,1
71,2,0,0,1,12,3,0,0,0,63,2,1,0,0,0,0,49,0.19047619047619047,11,38,29,4.65991931302863,1
73,4,1,0,1,8,5,0,0,0,11,1,0,54,0,0,0,9,0.7272727272727273,2,7,9,3.0957952550009344,1
73,6,0,0,1,6,5,0,0,0,23,3,2,42,0,0,0,20,0.2608695652173913,7,13,15,3.7950885863977324,1
73,4,1,0,1,6,5,0,0,0,19,1,0,46,0,0,0,17,0.3157894736842105,6,11,15,3.826874881864637,1
73,6,0,0,1,5,5,0,0,0,23,3,2,42,0,0,0,20,0.21739130434782608,7,13,15,3.7950885863977324,1
73,4,1,0,1,5,5,0,0,0,19,1,0,46,0,0,0,17,0.2631578947368421,6,11,15,3.826874881864637,1
71,2,0,0,1,5,3,0,0,0,63,2,1,0,0,0,0,56,0.07936507936507936,18,38,25,4.464832105799212,1
73,6,0,0,1,3,5,0,0,0,23,3,2,42,0,0,0,20,0.13043478260869565,7,13,15,3.7950885863977324,1
73,4,1,0,1,3,5,0,0,0,11,1,0,54,0,0,0,9,0.2727272727272727,2,7,9,3.0957952550009344,1
73,4,1,0,1,11,5,0,0,0,19,1,0,46,0,0,0,17,0.5789473684210527,6,11,15,3.826874881864637,1
71,2,0,0,1,12,3,0,0,0,63,2,1,0,0,0,0,49,0.19047619047619047,11,38,27,4.582449717453452,1
73,4,1,0,1,6,5,0,0,0,19,1,0,46,0,0,0,17,0.3157894736842105,6,11,15,3.826874881864637,1
71,2,0,0,1,9,3,0,0,0,63,2,1,0,0,0,0,52,0.14285714285714285,10,42,29,4.641740788779001,1
73,6,0,0,1,5,5,0,0,0,23,3,2,42,0,0,0,20,0.21739130434782608,7,13,15,3.7950885863977324,1
73,6,0,0,1,7,5,0,0,0,23,3,2,42,0,0,0,20,0.30434782608695654,7,13,15,3.7950885863977324,1
73,4,1,0,1,10,5,0,0,0,11,1,0,54,0,0,0,9,0.9090909090909091,2,7,9,3.0957952550009344,1
71,2,0,0,1,13,3,0,0,0,63,2,1,0,0,0,0,48,0.20634920634920634,15,33,27,4.538057154245041,1
73,4,1,0,1,8,5,0,0,0,11,1,0,54,0,0,0,9,0.7272727272727273,2,7,9,3.0957952550009344,1
71,2,0,0,1,7,3,0,0,0,63,2,1,0,0,0,0,54,0.1111111111111111,22,32,30,4.643325954971221,1
73,4,1,0,1,12,5,0,0,0,11,1,0,54,0,0,0,9,1.0909090909090908,2,7,9,3.0957952550009344,1
73,4,1,0,1,3,5,0,0,0,19,1,0,46,0,0,0,17,0.15789473684210525,6,11,15,3.826874881864637,1
73,5,1,0,1,4,7,0,0,0,15,2,1,50,0,0,0,13,0.26666666666666666,5,8,9,2.9735572622751856,1
73,4,1,0,1,7,5,0,0,0,19,1,0,46,0,0,0,17,0.3684210526315789,6,11,15,3.826874881864637,1
71,2,0,0,1,6,3,0,0,0,63,2,1,0,0,0,0,55,0.09523809523809523,13,42,31,4.804671939675673,1
73,6,0,0,1,3,5,0,0,0,23,3,2,42,0,0,0,20,0.13043478260869565,7,13,15,3.7950885863977324,1
73,4,1,0,1,9,5,0,0,0,19,1,0,46,0,0,0,17,0.47368421052631576,6,11,15,3.826874881864637,1
73,6,0,0,1,8,5,0,0,0,23,3,2,42,0,0,0,20,0.34782608695652173,7,13,15,3.7950885863977324,1
71,2,0,0,1,13,3,0,0,0,63,2,1,0,0,0,0,48,0.20634920634920634,8,40,29,4.687054328021434,1
52,5,1,0,1,0,5,0,0,0,19,2,1,25,0,0,1,16,0.0,6,10,9,2.925853014561283,1
73,5,0,0,1,7,5,0,0,0,21,2,1,44,0,0,0,14,0.3333333333333333,3,11,14,3.6897037321995474,1
31,2,0,0,1,0,4,0,0,0,22,2,1,1,0,0,0,20,0.0,8,12,15,3.754441845713345,1
49,5,2,0,1,0,4,0,0,0,37,2,1,4,0,0,0,33,0.0,12,21,18,3.91555328506335,1
73,6,1,0,1,21,5,0,0,0,43,2,1,22,0,0,0,19,0.4883720930232558,8,11,21,4.182452116205259,1
64,6,1,0,1,22,4,0,0,0,43,2,1,13,0,0,0,18,0.5116279069767442,6,12,19,3.9437390346589716,1
66,6,1,0,1,18,4,0,0,0,43,2,1,15,0,0,0,22,0.4186046511627907,6,16,21,4.1733739877037905,1
54,6,0,0,1,3,5,0,0,0,21,3,2,25,0,0,0,18,0.14285714285714285,7,11,14,3.594465636961452,1
25,2,0,0,0,0,4,0,0,0,17,2,1,1,0,0,0,15,0.0,5,10,11,3.2927701939369904,1
39,2,0,0,1,5,5,0,0,0,22,2,1,9,0,0,0,15,0.22727272727272727,6,9,16,3.9139770731827515,1
71,6,1,0,1,28,7,0,0,0,43,2,1,20,0,0,0,16,0.6511627906976745,4,12,20,4.0917513131845595,1
67,6,1,0,1,0,6,0,0,0,21,2,1,38,0,0,0,19,0.0,8,11,12,3.427333493898265,1
73,6,3,0,1,19,4,2,0,0,43,2,1,22,0,0,0,21,0.4418604651162791,8,13,22,4.286275219617124,1
73,5,4,0,1,21,4,0,0,0,43,2,1,22,0,0,0,19,0.4883720930232558,5,14,21,4.1558184643976634,1
63,6,1,0,1,24,4,0,0,0,43,2,1,12,0,0,0,16,0.5581395348837209,4,12,21,4.164295859202321,1
41,3,2,0,1,2,4,0,0,0,32,3,2,1,0,0,0,25,0.0625,9,16,20,4.155639062229566,1
57,6,4,0,1,7,4,0,0,0,45,3,2,4,0,0,0,31,0.15555555555555556,11,20,21,4.222532752357147,1
31,2,0,0,1,2,4,0,0,0,22,2,1,1,0,0,0,18,0.09090909090909091,7,11,16,3.9139770731827515,1
73,5,1,0,1,21,4,0,0,0,43,2,1,22,0,0,0,22,0.4883720930232558,7,15,19,4.065117661376963,1
71,2,1,0,1,49,3,0,0,0,63,2,1,0,0,0,0,11,0.7777777777777778,3,8,17,3.821875956169426,1
28,1,0,0,0,0,4,0,0,0,20,1,0,1,0,0,0,19,0.0,8,11,13,3.546439344671015,1
60,6,3,0,1,4,4,0,0,0,48,3,2,4,0,0,0,38,0.08333333333333333,12,26,23,4.363521032323433,1
65,6,1,0,1,20,4,0,0,0,43,2,1,14,0,0,0,20,0.46511627906976744,10,10,21,4.0917513131845595,1
65,6,1,0,0,1,5,0,0,0,22,2,1,36,0,0,0,20,0.045454545454545456,9,11,13,3.51602764126623,1
73,8,2,0,1,10,4,0,0,0,51,4,3,14,0,0,0,35,0.19607843137254902,12,23,27,4.522833371714817,1
40,3,0,0,1,9,4,0,0,0,31,3,2,1,0,0,0,19,0.2903225806451613,7,12,18,4.042433003725894,1
31,2,0,0,1,3,4,0,0,0,22,2,1,1,0,0,0,17,0.13636363636363635,6,11,14,3.663532754804254,1
73,5,3,0,1,3,9,0,0,0,29,2,1,23,12,1,0,22,0.10344827586206896,6,16,14,3.6764409086968683,1
28,2,0,0,1,3,5,0,0,0,14,1,0,6,0,0,0,10,0.21428571428571427,5,5,12,3.521640636343319,1
27,2,0,0,1,3,4,0,0,0,14,1,0,5,0,0,0,10,0.21428571428571427,5,5,12,3.521640636343319,1
45,2,2,0,1,0,5,1,0,0,29,2,1,8,0,0,0,25,0.0,11,14,16,3.8404025467025056,1
41,2,2,0,1,12,4,0,0,0,32,2,1,1,0,0,0,16,0.375,6,10,21,4.241729296672174,1
29,2,0,0,1,0,4,1,0,0,20,2,1,1,0,0,0,18,0.0,6,12,13,3.5841837197791886,1
57,6,4,0,1,5,4,0,0,0,45,3,2,4,0,0,0,33,0.1111111111111111,12,21,21,4.04475497457937,1
38,2,2,0,1,0,4,0,0,0,29,2,1,1,0,0,0,25,0.0,9,16,18,4.073329701949522,1
57,5,1,0,1,0,4,1,0,0,45,2,1,4,0,0,0,42,0.0,15,27,20,4.027979696753515,1
28,1,0,0,1,0,4,0,0,1,11,1,0,9,0,0,0,10,0.0,3,7,11,3.459431618637298,1
62,5,1,0,1,2,8,0,0,0,16,2,1,38,0,0,0,14,0.125,6,8,10,3.202819531114783,1
66,6,2,0,1,24,4,0,0,0,43,2,1,15,0,0,0,17,0.5581395348837209,7,10,20,4.0917513131845595,1
30,1,0,0,0,0,4,0,0,0,22,1,0,1,0,0,0,21,0.0,9,12,12,3.3564924137968233,1
31,1,0,0,1,0,4,0,0,0,22,1,0,1,0,0,0,21,0.0,9,12,12,3.3564924137968233,1
66,5,1,0,1,7,5,1,0,0,20,1,0,38,0,0,0,19,0.35,8,11,15,3.7841837197791888,1
65,5,1,0,1,6,5,1,0,0,20,1,0,37,0,0,0,19,0.3,8,11,15,3.7841837197791888,1
27,1,0,0,0,0,4,0,0,0,19,1,0,1,0,0,0,18,0.0,7,11,12,3.366091329119192,1
28,1,0,0,1,0,4,0,0,0,19,1,0,1,0,0,0,18,0.0,7,11,12,3.366091329119192,1
24,1,0,0,0,0,4,0,0,0,16,1,0,1,0,0,0,15,0.0,4,11,12,3.452819531114783,1
25,1,0,0,1,0,4,0,0,0,16,1,0,1,0,0,0,15,0.0,4,11,12,3.452819531114783,1
33,2,0,0,0,3,3,0,0,0,26,2,1,0,0,0,0,21,0.11538461538461539,10,11,16,3.8441065448145375,1
37,3,0,0,0,10,6,0,0,0,25,3,2,1,3,1,0,13,0.4,5,8,19,4.133660689688185,1
60,5,1,0,1,4,6,1,0,0,16,2,1,36,0,0,0,14,0.25,6,8,10,3.202819531114783,1
35,1,0,0,1,1,4,0,0,0,10,1,0,17,0,0,0,9,0.1,2,7,9,3.121928094887362,1
39,2,1,0,1,0,4,0,0,0,30,2,1,1,0,0,0,27,0.0,11,16,16,3.802910079649727,1
22,1,0,0,1,1,4,0,0,0,8,1,0,6,0,0,0,6,0.125,1,5,7,2.75,1
53,5,0,0,1,8,4,1,0,0,41,2,1,4,0,0,0,31,0.1951219512195122,12,19,19,4.092325102644249,1
25,1,0,0,1,0,4,0,0,0,16,1,0,1,0,0,0,15,0.0,6,9,10,3.202819531114783,1
73,6,1,0,1,20,5,0,0,0,43,2,1,11,0,0,0,20,0.46511627906976744,7,13,18,3.789880383153254,1
32,3,0,0,0,0,4,0,0,0,18,2,1,7,0,0,0,16,0.0,4,12,12,3.419381945646371,1
73,5,1,0,1,3,8,0,0,0,15,2,1,50,0,0,0,13,0.2,5,8,9,2.9735572622751856,1
41,2,0,0,1,0,5,0,0,0,25,2,1,8,0,0,0,23,0.0,9,14,16,3.8634651896016465,1
73,5,2,0,1,8,7,0,0,0,15,2,1,50,0,0,0,13,0.5333333333333333,5,8,9,2.9735572622751856,1
73,5,1,0,1,4,7,0,0,0,15,2,1,50,0,0,0,13,0.26666666666666666,5,8,9,2.9735572622751856,1
73,5,1,0,1,6,7,0,0,0,15,2,1,50,0,0,0,13,0.4,5,8,9,2.9735572622751856,1
56,5,4,0,1,0,4,0,0,0,44,2,1,4,0,0,0,38,0.0,16,22,19,3.9702091769252417,1
26,1,0,0,1,0,4,0,0,0,17,1,0,1,0,0,1,16,0.0,7,9,12,3.4992275471326932,1
73,5,1,0,1,6,8,0,0,0,15,2,1,50,0,0,0,13,0.4,5,8,12,3.5068905956085183,1
36,2,1,0,1,0,4,0,0,0,27,2,1,1,0,0,0,24,0.0,10,14,17,3.9302703722934544,1
42,1,1,0,1,1,4,1,0,0,13,1,0,21,0,0,0,12,0.07692307692307693,6,6,11,3.3927474104487847,1
45,2,1,0,1,1,4,0,0,0,29,2,1,8,0,0,0,26,0.034482758620689655,12,14,19,4.021268494903765,1
39,2,1,0,1,5,5,0,0,0,22,2,1,9,0,0,0,15,0.22727272727272727,6,9,16,3.9139770731827515,1
49,5,1,0,1,0,4,0,0,0,30,2,1,11,0,0,0,28,0.0,11,17,15,3.773557262275185,1
73,4,1,0,1,9,5,0,0,0,19,1,0,46,0,0,0,17,0.47368421052631576,6,11,15,3.826874881864637,1
73,5,1,0,1,3,7,0,0,0,15,2,1,50,0,0,0,13,0.2,5,8,9,2.9735572622751856,1
28,1,0,0,1,0,4,0,0,0,10,1,0,10,0,0,0,9,0.0,2,7,9,3.121928094887362,1
73,5,1,0,1,8,7,0,0,0,15,2,1,50,0,0,0,13,0.5333333333333333,5,8,9,2.9735572622751856,1
73,4,1,0,1,5,5,0,0,0,19,1,0,46,0,0,0,17,0.2631578947368421,6,11,15,3.826874881864637,1
27,1,0,0,1,0,4,0,0,0,10,1,0,9,0,0,0,9,0.0,2,7,9,3.121928094887362,1
73,6,0,0,1,2,5,0,0,0,23,3,2,42,0,0,0,20,0.08695652173913043,7,13,15,3.7950885863977324,1
73,4,1,0,1,2,5,0,0,0,19,1,0,46,0,0,0,17,0.10526315789473684,6,11,15,3.826874881864637,1
71,2,0,0,1,6,3,0,0,0,63,2,1,0,0,0,0,55,0.09523809523809523,14,41,29,4.726581708905134,1
73,4,1,0,1,8,5,0,0,0,11,1,0,54,0,0,0,9,0.7272727272727273,2,7,9,3.0957952550009344,1
73,6,0,0,1,2,5,0,0,0,23,3,2,42,0,0,0,20,0.08695652173913043,7,13,15,3.7950885863977324,1
73,6,0,0,1,4,5,0,0,0,23,3,2,42,0,0,0,20,0.17391304347826086,7,13,15,3.7950885863977324,1
73,6,0,0,1,6,5,0,0,0,23,3,2,42,0,0,0,20,0.2608695652173913,7,13,15,3.7950885863977324,1
73,6,0,0,1,7,5,0,0,0,23,3,2,42,0,0,0,20,0.30434782608695654,7,13,15,3.7950885863977324,1
73,4,1,0,1,3,5,0,0,0,19,1,0,46,0,0,0,17,0.15789473684210525,6,11,15,3.826874881864637,1
73,4,1,0,1,4,5,0,0,0,19,1,0,46,0,0,0,17,0.21052631578947367,6,11,15,3.826874881864637,1
73,4,1,0,1,6,5,0,0,0,19,1,0,46,0,0,0,17,0.3157894736842105,6,11,15,3.826874881864637,1
73,4,1,0,1,7,5,0,0,0,19,1,0,46,0,0,0,17,0.3684210526315789,6,11,15,3.826874881864637,1
73,4,1,0,1,2,5,0,0,0,11,1,0,54,0,0,0,9,0.18181818181818182,2,7,9,3.0957952550009344,1
71,2,0,0,1,8,3,0,0,0,63,2,1,0,0,0,0,53,0.12698412698412698,15,38,27,4.584444908232385,1
71,2,0,0,1,10,3,0,0,0,63,2,1,0,0,0,0,51,0.15873015873015872,11,40,28,4.646906311942375,1
73,6,0,0,1,3,5,0,0,0,23,3,2,42,0,0,0,20,0.13043478260869565,7,13,15,3.7950885863977324,1
73,4,1,0,1,3,5,0,0,0,19,1,0,46,0,0,0,17,0.15789473684210525,6,11,15,3.826874881864637,1
71,2,0,0,1,8,3,0,0,0,63,2,1,0,0,0,0,53,0.12698412698412698,13,40,31,4.747376059129059,1
73,4,1,0,1,3,5,0,0,0,11,1,0,54,0,0,0,9,0.2727272727272727,2,7,9,3.0957952550009344,1
73,4,0,0,0,14,7,0,0,0,17,1,0,49,0,0,0,16,0.8235294117647058,7,9,11,3.3371753411230776,1
73,5,2,0,1,6,8,0,0,0,15,2,1,50,0,0,0,13,0.4,5,8,9,2.9735572622751856,1
64,6,4,0,1,3,4,0,0,0,52,3,2,4,0,0,0,42,0.057692307692307696,15,27,21,4.035662313712465,1
73,6,1,0,1,19,4,0,0,0,43,2,1,22,0,0,0,22,0.4418604651162791,7,15,20,4.097906255195964,1
73,6,1,0,1,25,5,0,0,0,43,2,1,14,7,1,0,15,0.5813953488372093,2,13,20,4.05371708008224,1
73,5,3,0,1,21,4,0,0,0,43,2,1,22,0,0,0,19,0.4883720930232558,7,12,22,4.242686778200212,1
70,6,2,0,1,16,4,0,0,0,43,2,1,19,0,0,0,24,0.37209302325581395,8,16,21,4.116062512198903,1
28,2,1,0,0,0,4,0,0,0,20,2,1,1,0,0,0,17,0.0,5,12,14,3.6841837197791887,1
70,6,1,0,1,0,7,0,0,0,16,2,1,46,0,0,0,14,0.0,4,10,11,3.375,1
53,6,2,0,1,5,4,1,0,0,41,3,2,4,0,0,0,31,0.12195121951219512,10,21,23,4.375487065435391,1
64,6,1,0,1,24,4,0,0,0,43,2,1,13,0,0,0,16,0.5581395348837209,4,12,22,4.2397635917101475,1
73,5,1,0,1,22,4,0,0,0,43,2,1,22,0,0,0,18,0.5116279069767442,7,11,22,4.248841720211617,1
73,5,1,0,1,21,4,0,0,0,43,2,1,22,0,0,0,19,0.4883720930232558,7,12,21,4.204652545097892,1
29,2,0,0,1,0,4,0,0,0,20,2,1,1,0,0,0,18,0.0,5,13,13,3.584183719779189,1
37,2,0,0,1,0,4,0,0,0,28,2,1,1,0,0,0,26,0.0,9,17,17,3.967720100474499,1
28,2,1,0,1,5,4,0,0,0,19,2,1,1,0,0,0,11,0.2631578947368421,4,7,16,3.9321380397593733,1
36,2,1,0,1,5,4,0,0,0,27,2,1,1,0,0,0,19,0.18518518518518517,8,11,20,4.236368983644951,1
30,2,0,0,1,0,4,0,0,0,21,2,1,1,0,0,0,19,0.0,5,14,13,3.594465636961452,1
38,2,0,0,1,0,4,0,0,0,29,2,1,1,0,0,0,27,0.0,9,18,17,3.978333581185264,1
27,2,1,0,1,1,4,0,0,0,18,2,1,1,0,0,0,14,0.05555555555555555,6,8,12,3.4613201402110083,1
35,2,1,0,1,1,4,0,0,0,26,2,1,1,0,0,0,22,0.038461538461538464,10,12,18,3.9790978911348036,1
72,6,2,0,1,18,4,0,0,0,43,2,1,21,0,0,0,22,0.4186046511627907,6,16,21,4.1733739877037905,1
68,6,2,0,1,18,4,0,0,0,43,2,1,17,0,0,0,22,0.4186046511627907,6,16,21,4.1733739877037905,1
56,6,3,0,1,9,4,0,0,0,44,3,2,4,0,0,0,29,0.20454545454545456,9,20,22,4.243887449197206,1
30,2,0,0,1,0,4,1,0,0,21,2,1,1,0,0,0,19,0.0,9,10,11,3.3087513512471665,1
29,2,0,0,0,0,4,1,0,0,21,2,1,1,0,0,0,19,0.0,9,10,11,3.3087513512471665,1
37,3,0,0,0,10,6,0,0,0,25,3,2,1,3,1,0,13,0.4,5,8,19,4.133660689688185,1
31,1,0,0,1,0,4,0,0,0,10,1,0,13,0,0,0,9,0.0,2,7,9,3.121928094887362,1
73,5,2,0,1,3,7,0,0,0,17,2,1,48,0,0,0,15,0.17647058823529413,5,10,12,3.4548223999466066,1
27,1,0,0,1,0,4,0,0,0,10,1,0,9,0,0,0,9,0.0,2,7,9,3.121928094887362,1
40,3,0,0,0,11,7,0,0,0,25,3,2,1,6,1,0,13,0.44,5,8,19,4.133660689688185,1
37,3,0,0,0,10,6,0,0,0,25,3,2,1,3,1,0,13,0.4,5,8,19,4.133660689688185,1
54,6,0,0,1,2,5,0,0,0,21,3,2,25,0,0,0,18,0.09523809523809523,7,11,14,3.594465636961452,1
27,1,0,0,1,0,4,0,0,0,10,1,0,9,0,0,0,9,0.0,2,7,9,3.121928094887362,1
73,5,0,0,1,6,7,0,0,0,17,2,1,48,0,0,0,15,0.35294117647058826,5,10,12,3.4548223999466066,1
73,5,0,0,1,6,7,0,0,0,17,2,1,48,0,0,0,15,0.35294117647058826,5,10,12,3.4548223999466066,1
35,2,0,0,0,0,3,0,0,0,28,2,1,0,0,0,0,26,0.0,10,16,14,3.7534343861887853,1
38,2,1,0,1,2,4,0,0,0,29,2,1,1,0,0,0,24,0.06896551724137931,10,14,17,3.8924637537482623,1
37,2,1,0,1,1,4,0,0,0,28,2,1,1,0,0,0,24,0.03571428571428571,10,14,16,3.8073549220576046,1
36,2,1,0,1,0,4,0,0,0,27,2,1,1,0,0,0,24,0.0,9,15,15,3.763965742824081,1
41,2,2,0,1,2,4,0,0,0,32,2,1,1,0,0,0,26,0.0625,12,14,18,3.9764097655573916,1
57,5,0,0,0,5,4,0,0,0,46,2,1,4,0,0,0,39,0.10869565217391304,16,23,23,4.273349455962948,1
25,2,0,0,1,0,4,0,0,0,13,2,1,4,0,0,0,11,0.0,5,6,8,2.9312089489103235,1
22,1,1,0,1,2,4,0,0,0,13,1,0,1,0,0,0,9,0.15384615384615385,3,6,13,3.7004397181410926,1
56,5,0,0,1,1,5,0,0,0,16,2,1,32,0,0,0,14,0.0625,6,8,10,3.202819531114783,1
40,2,2,0,1,2,3,0,0,0,32,2,1,0,0,0,0,26,0.0625,12,14,18,3.9764097655573916,1
54,6,0,0,1,1,5,0,0,0,21,3,2,25,0,0,0,18,0.047619047619047616,7,11,14,3.594465636961452,1
21,1,0,0,0,0,4,0,0,0,9,1,0,5,0,0,0,8,0.0,1,7,9,3.169925001442312,1
73,6,0,0,1,6,10,0,0,0,12,2,1,7,45,1,0,10,0.5,3,7,11,3.4182958340544896,1
54,6,0,0,1,0,5,0,0,0,21,3,2,25,0,0,0,18,0.0,7,11,14,3.594465636961452,1
60,5,1,0,1,4,6,1,0,0,16,2,1,36,0,0,0,14,0.25,6,8,10,3.202819531114783,1
37,2,0,0,1,0,6,0,0,0,16,2,1,13,0,0,0,14,0.0,6,8,10,3.202819531114783,1
73,5,1,0,1,6,8,0,0,0,15,2,1,50,0,0,0,13,0.4,5,8,9,2.9735572622751856,1
62,5,0,0,1,2,6,0,0,0,16,2,1,38,0,0,0,14,0.125,6,8,10,3.202819531114783,1
61,5,1,0,1,4,8,0,0,0,16,2,1,37,0,0,0,14,0.25,6,8,10,3.202819531114783,1
40,2,2,0,1,3,4,0,0,0,31,2,1,1,0,0,0,24,0.0967741935483871,10,14,17,3.9219382458707455,1
53,5,2,0,1,6,6,0,0,0,28,2,1,5,11,1,0,24,0.21428571428571427,11,13,14,3.682005814760214,1
30,2,1,0,1,0,4,0,0,0,21,2,1,1,0,0,0,18,0.0,6,12,12,3.4273334938982645,1
73,5,1,0,1,6,8,0,0,0,15,2,1,50,0,0,0,13,0.4,5,8,9,2.9735572622751856,1
73,5,1,0,1,9,7,0,0,0,15,2,1,50,0,0,0,13,0.6,5,8,9,2.9735572622751856,1
18,1,0,0,1,1,4,0,0,0,4,1,0,6,0,0,0,3,0.25,0,3,4,2.0,1
45,2,1,0,1,3,5,0,0,0,25,2,1,8,0,0,0,23,0.12,8,15,17,3.9736606896881845,1
40,2,1,0,0,0,4,0,0,0,25,2,1,8,0,0,0,23,0.0,8,15,17,3.9736606896881845,1
41,2,1,0,1,0,4,0,0,0,25,2,1,8,0,0,0,23,0.0,8,15,17,3.9736606896881845,1
73,6,2,0,1,2,9,0,0,0,27,2,1,8,29,1,0,25,0.07407407407407407,9,16,15,3.782122224145306,1
37,2,0,0,1,0,5,0,0,0,16,2,1,13,0,0,0,14,0.0,4,10,9,2.952819531114783,1
31,2,1,0,1,0,4,0,0,0,22,2,1,1,0,0,0,19,0.0,6,13,12,3.3908054820769817,1
